q1,q2,q3,q4,q5,q6,q7,q8,q16
4,2,1,2,E,1.78,52.16,5,
4,2,2,2,E,1.68,49.9,5,
6,1,4,2,E,1.65,57.15,5,
5,2,3,2,E,1.78,94.35,4,
5,1,3,2,E,1.63,49.9,4,
5,2,3,2,E,1.75,58.97,5,
5,1,3,2,E,1.6,47.63,4,
5,1,3,2,E,1.73,56.7,5,
4,2,2,2,E,1.68,61.24,5,
4,1,2,2,A,1.68,68.04,5,
6,2,4,1,BC,1.75,52.62,4,
6,1,4,2,E,1.73,58.97,3,
4,2,1,2,E,1.83,80.29,4,
5,1,3,2,E,1.65,54.43,3,
7,2,4,2,E,1.88,61.24,4,
3,2,1,2,A   E,1.83,70.31,5,
4,1,1,2,E,1.63,56.7,5,
4,2,2,2,E,1.7,54.43,5,
5,2,3,2,E,1.9,87.54,5,
6,2,4,1,,,,5,
6,2,3,2,E,1.78,76.66,5,
7,2,4,2,E,1.78,83.46,5,
6,2,4,2,E,1.68,72.58,1,
3,2,1,2,E,1.7,56.7,5,
4,2,1,2,E,1.55,56.7,5,
4,2,2,2,E,1.75,88.45,4,
5,1,4,1,,1.65,49.9,5,
6,2,4,2,E,1.78,74.84,5,
5,2,2,2,E,1.75,64.86,5,
7,2,4,2,E,1.88,65.77,4,
4,2,2,2,E,1.8,56.7,5,
5,1,3,2,E,1.63,72.58,2,
5,2,3,2,E,1.88,70.31,5,
4,2,2,2,E,1.75,61.24,5,
5,1,2,2,E,1.63,52.16,5,
6,2,3,2,E,1.7,61.24,5,
4,2,1,1,E,1.73,63.5,4,
7,1,4,2,E,1.57,49.9,5,
6,1,4,2,E,1.73,47.63,4,
3,2,1,2,E,1.78,65.77,5,
4,2,1,2,B,1.7,54.43,5,
3,2,1,2,E,,,3,
5,2,3,2,E,,,5,
3,2,1,2,E,1.78,66.68,4,
3,1,1,2,E,,,5,
6,1,4,2,E,1.8,70.31,5,
4,1,1,2,E,1.63,54.43,5,
3,1,1,2,E,1.6,43.09,4,
4,2,2,2,E,1.73,73.48,5,
6,1,4,2,E,1.78,77.57,3,
6,2,3,2,E,1.8,88.45,5,
3,1,1,2,E,1.6,51.71,5,
4,2,1,2,E,1.73,60.78,4,
6,1,4,2,E,1.63,59.88,5,
5,2,3,2,C,1.78,74.39,4,
3,2,1,2,E,1.7,61.24,5,
4,1,2,2,E,1.63,61.24,5,
5,2,3,2,C,,,5,
4,1,2,2,E,1.73,79.38,4,
7,1,4,2,E,1.6,56.7,4,
4,2,1,2,E,,,5,
4,2,2,2,E,1.78,65.77,5,
3,2,1,2,E,,,5,
3,2,1,1,,,,4,
5,2,2,2,E,1.78,72.58,5,
6,2,3,1,E,1.57,65.77,5,
6,2,4,2,E,1.9,140.62,3,
3,1,1,2,E,1.68,61.24,3,
7,2,4,1,E,1.73,95.26,5,
4,2,1,2,E,,,5,
4,2,2,2,E,1.65,64.86,5,
5,2,2,2,E,1.7,70.31,5,
5,2,3,2,E,1.83,63.5,2,
3,1,1,2,E,1.6,51.71,5,
4,2,2,2,E,1.88,77.57,5,
6,1,3,2,E,1.52,81.65,4,
5,2,3,2,E,1.83,99.34,5,
5,2,2,2,DE,1.75,65.32,5,
4,2,2,2,,,,5,
5,2,2,2,E,1.85,86.18,5,
5,1,3,2,E,1.6,72.58,5,
6,2,4,2,E,1.7,68.04,3,
6,1,4,2,E,1.68,108.86,5,
6,2,3,2,E,1.75,67.59,4,
4,2,2,2,E,1.75,117.94,2,
4,1,2,2,C E,1.63,68.04,2,
4,2,2,2,E,1.78,77.11,5,
4,2,2,2,E,,,3,
6,2,4,2,E,1.75,74.84,5,
5,2,3,2,E,1.85,95.26,5,
3,1,1,2,E,1.6,44.45,3,
3,1,1,2,B DE,1.6,51.71,4,
5,1,3,2,E,1.52,43.55,5,
7,2,4,2,E,1.78,65.77,5,
5,2,3,2,E,1.83,65.77,3,
6,2,4,2,E,1.8,65.77,5,
4,1,2,2,E,1.7,58.97,5,
5,2,3,2,E,1.7,61.24,5,
6,2,4,2,E,1.85,95.71,5,
6,2,3,2,E,1.83,63.5,5,
5,2,3,2,E,1.93,77.11,5,
6,2,3,2,E,1.88,80.74,5,
6,1,4,2,B  E,1.8,77.11,5,
6,1,4,2,E,1.6,54.43,4,
6,2,4,2,E,1.8,68.04,5,
5,2,3,2,E,1.96,77.11,5,
7,2,4,2,E,1.83,56.7,5,
6,1,4,2,E,,,5,
4,1,2,2,E,1.63,49.9,5,
7,1,4,2,E,1.7,68.04,4,
6,1,3,2,E,1.6,58.97,5,
6,2,3,2,E,1.83,65.77,5,
6,2,3,2,E,1.9,83.46,2,
4,2,2,2,E,1.78,68.95,4,
6,1,4,2,E,1.6,54.43,5,
6,2,4,2,E,1.75,61.24,5,
6,1,4,2,E,1.73,63.5,5,
6,2,4,2,E,1.8,75.75,5,
6,1,4,2,E,1.63,58.97,5,
7,1,4,2,E,1.73,56.7,5,
7,1,4,2,E,,,5,
5,2,3,2,E,1.63,49.9,5,
6,2,4,2,B,1.8,74.84,5,
3,1,1,2,E,1.68,56.7,5,
6,1,4,2,A   E,1.65,58.97,5,
7,1,4,2,E,1.63,43.09,5,
5,1,3,1,E,1.57,54.43,5,
6,1,4,2,E,1.63,58.97,5,
6,1,4,2,E,1.65,70.31,4,
5,2,3,2,E,1.75,63.5,5,
6,2,3,2,E,1.75,58.97,4,
6,2,4,2,E,1.83,68.04,5,
7,2,4,2,E,1.93,113.4,4,
6,1,4,1,E,1.52,56.7,5,
6,1,4,2,E,,,5,
5,1,3,2,E,1.6,56.7,5,
7,1,4,2,E,1.6,47.17,5,
6,1,4,2,E,1.7,65.77,5,
5,2,3,2,E,1.7,58.97,5,
6,1,4,2,E,1.63,63.5,5,
6,2,3,2,E,,,4,
3,1,1,2,E,1.57,52.62,4,
6,1,4,2,E,1.68,83.92,5,
5,1,2,2,E,1.6,62.14,5,
6,1,4,1,E,1.5,44,5,
5,2,3,2,E,1.85,113.4,5,
5,1,3,2,E,1.65,49.9,3,
6,2,4,2,E,1.78,74.84,5,
6,2,4,2,E,1.88,127.01,4,
6,2,4,2,E,1.78,90.72,2,
5,2,2,2,E,1.75,63.5,2,
7,2,4,2,B  E,1.78,81.65,5,
6,1,4,2,E,1.63,54.43,5,
7,1,4,2,E,1.65,68.04,5,
4,1,2,2,E,,,5,
4,2,2,2,E,1.78,104.33,5,
6,2,4,2,B,1.65,64.86,5,
6,2,4,2,A   E,1.83,77.11,5,
6,2,3,1,E,1.75,99.79,4,
6,1,4,2,E,,,5,
4,1,2,2,E,1.65,58.97,5,
6,1,4,2,E,1.6,58.97,5,
4,2,2,2,E,1.73,56.7,5,
3,1,1,2,E,1.65,45.36,4,
4,2,2,2,E,1.78,75.75,5,
6,1,3,2,E,1.63,48.99,5,
5,2,3,2,E,1.75,68.04,5,
5,,2,2,E,,,5,
6,1,3,2,E,1.68,54.43,5,
6,2,3,2,E,1.8,74.84,5,
6,2,3,2,E,1.85,74.84,5,
5,2,3,2,E,1.73,62.14,5,
7,1,4,2,E,1.57,72.58,3,
6,2,4,2,E,1.83,74.84,5,
6,2,3,2,E,1.9,88.45,5,
6,2,4,2,B,1.73,95.26,5,
5,2,3,2,E,1.8,68.04,5,
6,1,4,2,E,1.57,45.36,5,
5,2,3,2,E,1.85,72.58,3,
7,,4,2,E,,,5,
3,,1,2,E,,,5,
6,2,4,2,E,1.68,72.58,5,
6,2,4,2,E,1.8,102.06,5,
3,2,1,2,E,1.6,44.45,4,
5,2,3,2,B,1.65,54.43,5,
3,1,1,2,E,,,4,
6,2,4,2,B  E,1.75,78.02,5,
4,1,2,2,E,1.57,68.04,5,
3,,1,2,E,,,5,
4,2,1,2,E,1.73,68.04,5,
4,1,2,2,E,1.68,54.43,5,
4,1,1,2,E,1.7,53.07,5,
5,2,2,2,E,1.73,71.22,5,
5,2,3,2,E,1.85,108.86,5,
5,1,3,2,E,1.7,56.7,5,
6,2,3,2,B,1.73,91.63,5,
4,2,2,2,B,1.63,47.17,5,
3,2,1,2,B,1.73,60.78,5,
4,2,2,2,E,1.75,90.72,5,
4,2,2,2,E,1.85,61.24,5,
3,1,1,2,,1.55,52.16,5,
6,2,3,2,E,1.75,68.04,5,
5,2,2,2,B,1.7,93.44,4,
5,2,2,2,E,1.78,70.31,5,
5,1,3,2,B,1.6,54.43,5,
6,2,3,2,E,1.7,59.88,5,
3,1,1,2,E,1.7,61.24,5,
5,1,3,2,C,1.65,99.79,5,
4,2,2,2,E,1.88,86.18,5,
5,1,3,2,E,1.7,58.97,5,
5,1,3,2,E,1.75,56.7,5,
6,2,4,2,E,1.88,81.65,5,
3,2,1,2,B,1.65,63.5,2,
5,2,2,2,E,1.8,72.58,5,
5,1,3,2,E,1.55,48.99,5,
4,1,2,1,E,1.52,77.11,1,
3,1,1,2,E,1.65,53.52,4,
7,2,4,2,E,1.78,74.84,5,
4,1,2,2,E,1.6,51.26,5,
4,1,1,2,E,1.63,38.56,5,
4,1,1,2,E,1.7,70.31,5,
3,1,1,2,B,,,4,
5,1,3,1,D,1.7,61.24,3,
6,1,4,2,A   E,1.6,53.52,5,
6,1,4,2,E,1.57,52.16,4,
7,2,4,1,E,1.75,58.97,2,
4,2,2,1,,1.5,49.9,5,
3,2,1,2,B,1.47,40.82,4,
5,2,3,2,E,1.78,42.18,2,
6,2,4,2,E,1.7,63.5,5,
6,1,3,2,B,1.55,53.98,5,
3,2,1,,E,,,5,
4,2,1,2,E,1.88,74.39,4,
4,2,2,2,,,,1,
6,2,4,2,E,1.78,52.16,5,
5,2,3,2,B,1.7,54.43,5,
5,2,3,2,C,1.83,87.54,5,
3,1,1,2,E,1.7,58.97,4,
6,1,4,2,,1.57,77.11,5,
6,2,4,2,B  E,1.8,122.47,5,
5,2,3,2,E,1.8,63.5,5,
4,1,2,2,E,1.8,68.04,4,
3,2,1,2,,1.6,63.5,5,
4,2,1,2,E,1.78,58.97,5,
6,1,4,2,E,1.68,72.58,4,
3,2,1,2,E,1.73,61.24,5,
6,2,4,2,E,1.78,54.43,5,
6,2,4,2,E,1.73,108.86,5,
4,2,2,2,E,1.75,61.24,5,
4,2,2,2,E,1.78,72.58,5,
6,,4,2,E,,,5,
4,1,2,2,B  E,1.57,56.7,5,
3,2,1,2,E,1.68,67.59,5,
6,2,4,2,E,1.73,61.24,5,
4,1,2,2,E,1.6,48.54,5,
5,2,3,2,E,1.88,117.03,5,
4,,2,2,E,,,5,
5,1,3,2,C,1.63,62.14,5,
4,1,2,1,B,,,4,
4,2,2,2,E,1.73,64.41,5,
3,2,1,2,C,1.68,72.58,4,
4,1,2,,B,1.6,64.86,5,
4,2,2,2,C,,,1,
3,1,1,2,E,1.73,74.84,5,
4,1,2,2,E,1.88,53.98,5,
3,1,1,2,B,1.57,44,4,
7,1,4,2,E,1.73,54.43,4,
3,1,1,2,E,1.7,58.97,5,
4,2,2,2,B,1.63,57.15,4,
6,1,4,2,B,1.6,61.24,5,
7,1,4,2,E,1.75,49.9,5,
5,2,3,2,C E,1.83,72.58,5,
5,1,3,2,E,1.52,49.9,5,
5,1,3,2,E,1.6,58.97,4,
5,1,3,2,E,1.6,58.97,5,
3,1,1,2,B,,,5,
3,2,1,2,E,1.7,49.9,5,
3,1,1,2,E,1.57,52.16,5,
5,1,3,2,E,1.63,53.98,5,
4,2,1,2,E,1.85,84.82,1,
5,1,3,2,E,1.63,54.43,5,
6,1,4,2,E,1.68,68.04,5,
7,2,4,1,E,1.88,117.94,3,
5,1,2,2,E,1.75,61.24,5,
5,2,3,2,E,1.8,72.58,5,
6,2,4,2,E,1.8,68.04,5,
6,1,3,2,E,1.63,56.7,5,
4,1,2,2,E,1.73,61.24,5,
6,2,4,2,B,1.75,58.97,5,
5,2,3,2,E,1.88,69.85,5,
5,1,3,1,,1.63,104.33,5,
5,2,3,2,B,1.65,56.7,5,
5,2,3,2,B,,,5,
4,2,2,2,E,1.75,77.11,5,
5,1,3,2,E,1.68,61.24,5,
5,1,3,2,E,1.78,63.5,5,
5,2,2,2,E,1.78,63.5,5,
3,1,1,2,E,1.55,45.36,5,
3,2,1,1,E,1.7,87.09,5,
5,2,3,2,E,1.85,54.43,5,
3,2,1,2,B,1.32,65.77,4,
5,1,3,2,,1.6,90.72,5,
3,1,1,2,E,1.63,56.7,5,
4,1,2,2,E,1.6,51.71,4,
4,1,2,2,E,1.75,55.79,4,
5,2,3,2,E,1.78,57.61,5,
5,2,3,2,E,1.8,67.13,5,
5,1,3,1,,1.55,58.97,5,
3,2,1,2,E,1.68,65.77,4,
5,2,3,2,E,,,4,
6,1,3,2,E,1.7,67.59,5,
3,2,1,2,E,1.7,54.43,4,
7,1,4,2,E,1.57,65.77,5,
6,,4,2,E,,,5,
3,2,1,2,E,1.75,48.08,5,
4,1,2,2,E,1.68,72.58,5,
4,1,2,2,B  E,1.63,43.55,5,
4,2,1,2,E,1.63,58.97,2,
6,2,4,2,E,1.73,120.2,5,
5,1,3,2,E,1.68,49.9,5,
5,1,2,2,C E,,,5,
6,1,4,2,E,,,4,
3,1,1,2,A,1.55,45.36,4,
4,2,2,2,E,1.9,67.59,5,
5,,3,2,E,,,4,
4,2,2,2,E,1.8,69.4,4,
5,1,3,2,E,1.57,49.44,5,
6,2,4,2,B,1.8,72.58,5,
4,1,2,2,E,,,5,
6,1,4,2,E,1.68,56.7,5,
5,2,2,2,E,1.83,108.86,5,
3,1,1,2,E,1.55,41.73,5,
5,2,3,2,E,1.75,56.7,5,
4,1,2,2,E,1.63,45.36,5,
4,1,2,2,E,1.6,47.63,5,
4,1,2,2,E,1.7,68.04,5,
4,2,2,2,E,1.75,46.27,5,
5,2,3,2,E,1.55,45.36,5,
4,2,2,2,E,1.85,74.84,4,
3,2,1,2,E,1.8,70.31,5,
3,1,2,2,E,1.73,58.97,4,
5,1,2,2,E,1.57,61.24,5,
4,1,2,2,B,1.47,48.99,5,
6,2,4,2,E,1.88,115.67,5,
5,1,3,2,B,1.52,67.13,5,
6,1,4,2,E,1.63,52.16,5,
4,2,2,2,E,1.78,97.52,5,
5,1,3,2,E,1.78,58.97,5,
4,1,2,2,E,1.7,52.16,5,
4,2,1,2,E,1.8,56.7,5,
3,1,1,2,B,1.65,71.22,4,
4,1,1,2,E,1.68,54.43,5,
5,2,3,1,E,1.73,68.04,3,
5,2,3,2,E,1.8,64.41,5,
6,1,4,2,E,1.73,65.77,5,
5,2,3,2,E,1.83,54.43,4,
4,2,2,2,E,1.75,70.31,5,
7,1,4,2,E,1.68,68.04,5,
5,1,3,2,B,1.52,95.26,4,
3,2,1,2,E,1.6,47.63,5,
4,2,2,2,B,1.73,63.5,4,
6,2,3,2,E,1.9,65.77,5,
5,2,3,2,E,1.83,63.5,5,
3,2,1,2,E,1.73,70.31,5,
7,1,4,2,E,1.57,73.94,5,
3,2,1,2,C,1.73,97.52,5,
4,2,2,2,E,,,5,
7,2,4,2,E,1.73,58.97,5,
5,2,2,2,E,1.85,74.84,5,
5,2,3,2,E,,,5,
6,2,4,1,E,1.75,56.7,4,
4,2,1,2,E,1.88,88.91,5,
4,2,2,2,E,1.8,66.23,4,
5,2,3,2,E,1.68,74.84,5,
7,2,4,2,E,1.85,68.04,5,
5,1,2,2,B,1.57,52.16,5,
5,2,2,2,E,1.85,71.67,4,
4,1,2,2,E,1.57,52.16,5,
6,1,3,2,E,1.63,46.72,5,
4,2,2,2,E,,,4,
5,1,3,2,B  E,1.57,49.9,5,
5,1,2,2,E,,,5,
4,2,2,1,,1.73,56.7,5,
5,2,3,2,E,1.8,84.37,5,
6,2,4,2,E,1.57,58.97,5,
3,2,1,2,E,1.7,63.5,4,
3,1,1,2,B  E,,,4,
4,2,2,2,E,1.73,61.24,5,
3,2,1,2,E,,,5,
5,2,2,2,E,1.83,68.04,5,
6,2,3,2,E,1.83,86.18,4,
4,1,1,2,E,1.65,63.5,5,
5,1,3,2,E,1.73,58.97,5,
5,1,3,2,E,1.57,54.43,5,
4,1,2,2,E,1.55,65.32,5,
3,1,1,2,E,1.7,65.77,5,
4,2,2,2,E,1.8,61.24,5,
5,2,3,2,B,1.73,86.18,5,
5,1,3,2,E,1.57,45.36,5,
5,2,3,1,,1.73,68.04,5,
5,2,2,2,E,1.7,61.24,5,
5,1,2,2,E,1.65,58.97,4,
5,2,3,2,,1.83,82.1,3,
4,2,2,2,B,1.7,78.02,5,
6,1,4,2,C E,1.68,68.04,4,
6,1,4,2,E,1.65,72.58,5,
4,2,2,2,E,1.8,120.66,5,
5,1,3,2,E,1.68,56.7,5,
4,1,2,1,A,1.7,61.24,4,
6,2,3,2,E,1.8,72.58,4,
5,1,2,2,E,1.7,58.97,5,
5,2,2,2,B,1.75,83.46,5,
7,1,4,2,E,1.73,61.24,5,
4,1,2,2,E,1.6,47.63,5,
3,1,1,2,E,1.73,66.68,5,
4,1,1,2,E,1.63,54.43,5,
4,2,2,2,E,1.75,58.97,4,
3,2,1,2,E,1.73,64.86,5,
6,2,4,2,E,1.78,58.97,5,
4,2,2,2,A   E,1.9,61.24,5,
4,2,2,2,E,1.73,61.24,5,
4,1,2,2,A   E,1.65,44.91,5,
6,2,3,2,B  E,1.8,81.65,5,
5,2,3,2,E,1.78,71.22,5,
6,1,4,2,E,1.6,61.24,5,
4,2,2,2,E,1.78,75.75,5,
4,1,2,2,B,,,4,
5,1,3,2,E,,,5,
6,1,4,2,E,1.6,45.36,5,
7,2,4,2,E,1.75,88.45,5,
5,1,3,2,E,1.68,52.16,5,
4,1,2,2,E,1.65,60.33,5,
5,1,3,2,E,1.52,58.97,5,
4,1,1,2,E,1.7,63.5,4,
4,1,1,2,E,1.57,54.89,5,
6,2,4,2,B,1.63,58.06,5,
5,1,3,2,E,1.73,71.67,5,
5,2,3,2,E,1.7,68.04,5,
5,1,3,2,E,,,5,
5,2,2,2,B,1.65,54.43,4,
4,2,2,2,E,1.73,81.65,5,
5,2,3,2,E,1.85,68.04,5,
4,2,2,2,E,1.8,77.11,5,
5,1,2,2,B,1.5,49.9,5,
4,2,2,2,B  E,1.78,65.77,4,
2,1,1,2,B,1.73,68.04,5,
5,2,3,2,E,1.75,61.24,5,
5,2,3,2,E,,,4,
4,1,2,2,B,1.55,49.9,4,
3,2,1,2,E,1.57,49.9,5,
6,2,4,2,B,1.7,104.33,4,
4,1,2,2,E,1.73,68.04,5,
3,1,1,2,B,,,5,
5,2,3,2,C,1.9,79.38,5,
6,2,4,2,E,1.7,74.84,5,
4,2,1,2,E,1.8,45.36,5,
4,1,2,2,E,1.75,63.5,4,
4,1,2,2,B,1.57,63.05,5,
5,2,3,2,E,1.85,90.72,5,
6,1,3,2,E,1.63,99.79,5,
3,1,1,1,E,,,5,
7,1,4,2,E,1.75,61.24,5,
4,2,2,2,E,1.93,77.11,5,
3,1,1,2,E,1.75,77.11,5,
4,2,2,2,E,1.88,95.26,5,
4,2,2,2,E,1.83,61.24,4,
5,1,2,2,E,1.73,63.5,5,
6,1,4,2,E,1.63,61.24,5,
7,2,4,2,,1.73,76.2,5,
6,1,4,2,E,1.63,55.79,5,
4,1,2,2,E,1.65,46.72,5,
5,2,3,2,C,1.85,95.26,4,
3,2,1,2,B,,,5,
3,2,1,2,E,1.8,79.38,5,
5,1,3,2,C E,1.65,81.65,5,
4,2,2,2,E,1.75,61.24,5,
6,1,4,2,E,1.78,90.72,5,
4,1,2,2,E,1.65,52.16,5,
5,2,3,2,E,,,5,
7,1,4,2,E,1.68,61.24,4,
6,1,3,2,B,1.4,43.55,4,
5,2,2,2,E,1.8,79.38,5,
6,2,4,2,E,1.7,58.97,5,
3,2,1,2,E,1.65,53.07,5,
4,1,2,2,A   E,1.55,68.04,5,
4,2,2,2,E,1.63,53.98,5,
3,2,1,2,B,1.68,52.16,5,
4,1,2,2,E,1.63,42.64,5,
4,1,2,2,E,1.68,47.63,5,
6,2,3,2,E,1.78,86.18,5,
5,1,3,2,E,1.55,63.5,5,
4,2,1,2,E,1.8,72.58,4,
4,1,2,1,E,1.6,68.04,5,
5,2,3,2,E,1.83,72.58,4,
3,2,1,2,E,1.68,58.51,5,
4,2,2,2,E,1.75,61.24,5,
6,2,4,2,B,1.73,126.1,5,
4,1,2,2,E,1.68,55.34,5,
3,2,1,1,C,1.7,68.04,2,
7,1,4,2,E,1.6,50.35,5,
3,1,1,2,E,1.73,65.77,5,
6,1,3,2,E,1.73,52.16,4,
3,,1,2,E,,,2,
4,1,1,2,E,1.65,60.78,4,
6,2,4,2,B,1.7,110.22,5,
6,,3,2,E,,,5,
4,1,2,1,,1.52,58.06,5,
5,1,3,2,B,1.52,54.43,5,
5,2,3,2,E,1.85,68.04,5,
3,2,1,2,E,1.68,49.9,5,
5,2,2,2,E,1.85,74.84,5,
7,1,4,2,E,1.73,64.41,5,
4,2,2,2,B,1.68,80.74,3,
6,2,4,2,B,1.75,88.45,5,
4,1,2,2,A   E,1.7,49.9,4,
7,2,4,2,E,1.83,74.84,5,
4,1,2,2,E,1.78,58.97,5,
4,2,2,2,E,1.68,49.9,4,
4,2,2,2,E,1.73,57.15,5,
3,1,1,2,E,1.55,46.72,5,
3,1,1,2,E,1.57,55.34,5,
5,1,2,1,,1.57,64.86,4,
5,1,2,2,E,1.57,63.5,5,
3,2,1,2,E,1.68,79.38,4,
6,2,4,2,E,1.73,85.28,5,
7,1,4,2,E,1.65,84.82,5,
6,2,3,2,B,1.68,52.16,5,
7,1,4,2,B,1.63,67.59,5,
6,1,4,2,B,,,5,
4,1,2,2,E,1.6,56.7,5,
4,1,2,2,E,1.55,49.9,5,
5,1,3,2,E,1.63,56.7,4,
4,2,1,2,E,1.75,83.92,5,
6,1,4,2,E,1.6,47.63,5,
5,2,3,2,E,1.9,83.92,5,
3,,1,2,E,,,5,
4,2,2,2,B,1.65,58.97,4,
7,1,4,2,E,1.65,72.58,5,
5,2,3,2,E,1.78,82.1,5,
5,1,3,2,B,1.57,50.8,4,
4,1,1,2,E,1.63,63.5,4,
5,2,2,2,E,1.78,79.38,3,
5,1,2,2,E,1.57,39.46,5,
3,1,1,2,E,,,5,
4,2,2,2,E,1.73,76.2,4,
4,1,2,2,E,1.68,70.76,4,
5,1,2,1,E,1.6,56.7,4,
5,2,3,2,E,1.8,77.11,5,
6,2,4,2,E,1.8,61.24,5,
4,2,2,2,E,1.83,104.33,4,
5,2,3,2,E,1.83,92.99,5,
7,2,4,2,E,1.78,83.92,5,
6,1,4,2,E,,,5,
6,1,4,2,B,1.5,55.34,5,
3,1,1,1,E,1.63,49.9,3,
5,2,3,2,E,1.83,63.5,4,
4,1,3,2,E,,,5,
3,1,1,2,E,1.6,48.08,5,
3,2,1,2,E,,,5,
5,2,2,2,E,1.78,65.77,5,
4,1,2,2,E,1.55,46.72,5,
4,1,2,2,E,1.63,58.97,5,
4,2,2,2,E,1.63,56.7,5,
4,2,2,2,E,1.73,47.63,5,
4,1,2,2,E,1.75,56.7,5,
6,2,3,2,B,1.78,108.86,5,
4,1,1,2,E,1.6,46.72,5,
5,2,2,2,E,1.7,68.95,5,
6,2,4,2,E,1.83,74.84,5,
5,2,3,2,E,1.8,79.83,4,
3,2,1,2,E,1.63,61.24,4,
3,1,1,2,E,1.6,68.04,5,
3,1,1,2,E,1.65,68.04,5,
3,2,1,2,E,1.65,63.5,5,
4,2,2,2,E,1.8,65.77,4,
5,2,3,2,E,1.75,72.58,5,
3,2,1,1,,1.75,56.25,2,
5,2,2,2,E,1.75,62.14,5,
6,1,4,2,E,1.7,52.16,5,
6,1,4,2,E,1.65,48.54,5,
3,2,1,2,B  E,1.6,75.75,2,
5,1,2,2,E,1.65,52.16,5,
6,1,4,2,E,1.63,57.15,5,
4,2,2,2,E,,,4,
3,1,1,2,E,1.6,57.15,4,
4,1,2,2,B,,,5,
5,2,3,2,E,1.68,52.16,3,
4,1,2,2,E,1.73,61.24,4,
3,1,1,2,,,,4,
5,2,2,2,E,1.68,61.24,5,
6,2,4,2,B,1.78,77.11,5,
7,2,4,2,E,1.8,88.45,5,
3,1,1,2,E,1.63,52.16,4,
4,2,2,2,E,1.65,56.7,5,
4,2,2,2,C,1.88,61.24,5,
4,2,2,2,E,1.63,52.16,5,
5,2,3,1,E,1.75,65.77,1,
5,1,3,2,E,1.7,58.97,5,
5,2,3,2,C,1.8,95.71,2,
3,1,1,2,E,1.65,54.43,5,
4,2,1,2,E,,,5,
6,2,4,2,E,1.8,70.31,5,
3,2,1,2,E,1.68,56.7,4,
6,2,4,2,E,1.73,58.97,5,
3,1,1,2,B,,,5,
4,2,2,2,,1.75,63.5,5,
4,1,2,2,E,1.68,77.11,5,
4,2,2,2,E,1.78,67.59,5,
4,1,1,2,B,1.55,54.89,4,
5,1,2,2,E,1.7,49.9,5,
5,1,3,2,E,1.55,93.44,4,
3,1,1,2,E,1.6,53.52,5,
3,1,1,2,E,,,5,
5,1,3,2,E,1.63,68.04,5,
3,1,1,2,E,,,5,
5,1,3,2,E,1.6,50.35,5,
4,1,2,2,E,1.7,52.16,5,
7,,4,2,E,,,5,
5,2,2,2,E,1.88,79.83,5,
3,1,1,2,E,1.63,58.97,5,
6,2,4,2,E,1.88,95.26,5,
4,2,2,2,E,1.7,58.97,5,
3,1,1,2,E,1.73,68.95,5,
3,1,1,2,E,,,5,
4,2,2,2,B,1.6,62.14,5,
6,2,4,2,E,1.75,62.14,5,
6,2,4,2,E,,,5,
4,2,2,2,,1.7,56.7,5,
4,1,2,2,E,1.7,61.24,5,
6,2,3,2,E,1.8,68.04,5,
5,1,3,2,E,1.68,77.11,4,
6,2,3,2,E,1.65,52.62,5,
4,1,2,2,C,1.63,64.41,5,
6,2,2,2,B,1.65,78.02,4,
3,1,1,2,C,1.55,52.62,4,
5,1,3,2,B,1.6,77.11,5,
3,1,1,2,B,1.68,84.37,4,
3,1,1,2,E,1.65,47.63,3,
4,1,1,2,E,1.65,62.14,5,
3,2,1,2,E,1.85,108.86,5,
3,2,1,2,E,1.75,86.18,5,
3,1,1,2,E,1.57,54.43,4,
5,1,3,2,E,1.68,56.25,4,
4,2,2,2,E,1.78,63.5,5,
5,1,3,2,E,1.63,52.16,4,
,,,2,,,,1,
3,1,1,2,B,1.45,51.26,5,
4,1,2,2,E,1.55,64.41,5,
4,1,1,2,E,,,5,
5,2,3,2,E,1.7,55.34,5,
6,2,4,2,E,1.8,116.58,5,
5,2,3,2,E,1.83,62.6,5,
5,1,3,2,,,,5,
6,2,4,1,E,1.83,90.72,5,
7,2,4,2,E,1.83,54.43,5,
7,1,4,2,E,1.6,53.07,5,
5,1,2,2,E,1.63,47.63,5,
5,1,3,2,E,1.7,99.79,4,
3,2,1,2,B,1.68,86.18,4,
3,1,1,2,E,1.75,62.6,5,
4,2,1,2,E,1.8,59.88,5,
4,1,2,2,E,1.57,59.88,3,
5,1,3,2,E,1.73,54.43,5,
3,2,1,2,C,1.9,77.11,5,
4,1,1,2,E,,,4,
4,2,2,2,B,1.63,55.34,4,
3,2,1,2,E,1.65,48.54,2,
6,2,4,2,E,1.8,54.43,5,
4,1,2,2,E,1.57,54.43,5,
4,2,1,2,E,1.73,86.18,1,
6,2,4,2,E,1.83,63.5,5,
3,2,1,2,E,1.68,80.74,5,
4,2,2,2,E,1.63,45.36,5,
3,2,1,2,C,1.8,74.84,5,
6,2,4,2,E,1.83,58.97,5,
4,2,2,2,E,1.78,61.24,5,
3,1,1,2,E,1.6,53.07,5,
3,2,1,2,E,1.78,68.04,5,
5,1,2,2,B,1.52,48.99,5,
4,2,1,2,E,1.8,76.66,5,
3,2,1,2,B,1.75,64.86,4,
3,1,1,2,E,1.6,52.16,5,
6,1,4,2,B,1.55,48.99,5,
4,1,1,2,E,1.68,54.43,5,
6,2,4,2,B,1.6,52.16,5,
3,1,1,2,E,1.7,58.51,5,
